drugbank_id	entrez_gene	affinity_nM	n_pairs
DB08142	5871	10001	1
DB08142	5894	10001	1
DB08142	5979	10001	1
DB08142	6011	10001	1
DB08142	6093	10001	1
DB08142	6098	10001	1
DB08142	6195	10001	1
DB08142	6196	10001	1
DB08142	6197	10001	1
DB08142	6198	10001	1
DB08142	6300	10001	1
DB08142	6416	10001	1
DB08142	6714	10001	1
DB08142	6725	10001	1
DB08142	6732	10001	1
DB08142	6787	10001	1
DB08142	6788	10001	1
DB08142	6789	10001	1
DB08142	6790	10001	1
DB08142	6792	2.6	1
DB08142	6793	10001	1
DB08142	6794	10001	1
DB08142	6795	10001	1
DB08142	6850	10001	1
DB08142	6885	10001	1
DB08142	7006	10001	1
DB08142	7010	10001	1
DB08142	7016	10001	1
DB08142	7046	10001	1
DB08142	7048	10001	1
DB08142	7075	10001	1
DB08142	7272	10001	1
DB08142	7294	10001	1
DB08142	7297	10001	1
DB08142	7301	10001	1
DB08142	7444	10001	1
DB08142	7465	10001	1
DB08142	7525	10001	1
DB08142	7535	10001	1
DB08142	7786	10001	1
DB08142	8394	10001	1
DB08142	8396	10001	1
DB08142	8428	10001	1
DB08142	8445	5400	1
DB08142	8476	10001	1
DB08142	8536	10001	1
DB08142	8550	10001	1
DB08142	8569	10001	1
DB08142	8573	24	1
DB08142	8576	10001	1
DB08142	8621	3.2	1
DB08142	8711	10001	1
DB08142	8737	10001	1
DB08142	8767	10001	1
DB08142	8780	10001	1
DB08142	8814	10001	1
DB08142	8899	10001	1
DB08142	8999	1000	1
DB08142	9024	10001	1
DB08142	9064	10001	1
DB08142	9088	10001	1
DB08142	9113	10001	1
DB08142	9149	290	1
DB08142	9201	10001	1
DB08142	9252	10001	1
DB08142	9261	10001	1
DB08142	9262	10001	1
DB08142	9344	50	1
DB08142	9448	10001	1
DB08142	9578	10001	1
DB08142	9641	10001	1
DB08142	9748	5900	1
DB08142	9833	10001	1
DB08142	9874	2400	1
DB08142	9891	10001	1
DB08142	9943	10001	1
DB08142	10000	10001	1
DB08142	10114	10001	1
DB08142	10188	10001	1
DB08142	10298	10001	1
DB08142	10461	10001	1
DB08142	10494	10001	1
DB08142	10733	10001	1
DB08142	10746	10001	1
DB08142	10769	10001	1
DB08142	10783	10001	1
DB08142	11011	10001	1
DB08142	11040	10001	1
DB08142	11113	10001	1
DB08142	11183	10001	1
DB08142	11184	10001	1
DB08142	11200	10001	1
DB08142	11329	10001	1
DB08142	22858	8.3	1
DB08142	22983	10001	1
DB08142	23012	10001	1
DB08142	23043	10001	1
DB08142	23097	3300	1
DB08142	23235	10001	1
DB08142	23387	10001	1
DB08142	23396	10001	1
DB08142	23604	10001	1
DB08142	23678	10001	1
DB08142	23683	10001	1
DB08142	25778	10001	1
DB08142	25989	10001	1
DB08142	26524	10001	1
DB08142	27102	10001	1
DB08142	27148	10001	1
DB08142	27330	10001	1
DB08142	27347	10001	1
DB08142	28996	10001	1
DB08142	29110	10001	1
DB08142	30811	10001	1
DB08142	51135	10001	1
DB08142	51265	10001	1
DB08142	51347	57	1
DB08142	51701	10001	1
DB08142	51765	10001	1
DB08142	53904	10001	1
DB08142	53944	10001	1
DB08142	54861	10001	1
DB08142	55351	10001	1
DB08142	55589	10001	1
DB08142	55781	10001	1
DB08142	56924	10001	1
DB08142	56997	10001	1
DB08142	57118	10001	1
DB08142	57144	10001	1
DB08142	57172	10001	1
DB08142	57396	7000	1
DB08142	57551	130	1
DB08142	57787	10001	1
DB08142	65061	62	1
DB08142	65975	10001	1
DB08142	79837	10001	1
DB08142	79934	10001	1
DB08142	80122	10001	1
DB08142	81788	10001	1
DB08142	83732	10001	1
DB08142	83942	10001	1
DB08142	84254	10001	1
DB08142	85366	10001	1
DB08142	85443	1100	1
DB08142	91754	10001	1
DB08142	91807	10001	1
DB08142	120892	10001	1
DB08142	122011	10001	1
DB08142	131890	10001	1
DB08142	140609	10001	1
DB08142	140803	10001	1
DB08142	140901	10001	1
DB08142	147746	10001	1
DB08142	150094	10001	1
DB08142	167359	10001	1
DB08142	202374	10001	1
DB08142	225689	120	1
DB08142	255239	10001	1
DB08142	282974	10001	1
DB08142	285220	10001	1
DB08142	340156	10001	1
DB08142	341676	10001	1
DB08142	388228	10001	1
DB08142	389840	10001	1
DB08142	415116	10001	1
DB08142	494551	10001	1
DB08142	100130827	10001	1
DB08142	100533105	10001	1
DB08142	102724428	10001	1
DB08142	102800317	10001	1
DB08143	2159	31	1
DB08144	2260	13000	1
DB08144	5159	50001	1
DB08144	6714	1600	1
DB08147	5770	20000	1
DB08148	208	8	1
DB08148	2932	543.13902456001	1
DB08149	208	5	1
DB08149	2932	793.725393319377	1
DB08150	207	1.40712472794703	1
DB08150	208	6	1
DB08150	1544	22362.0213978969	1
DB08150	1557	22362.0213978969	1
DB08150	1559	10000.4999875006	1
DB08150	1565	812.403840463596	1
DB08150	1571	50001	1
DB08150	1576	22362.0213978969	1
DB08150	2932	1407.12472794703	1
DB08150	6198	120	1
DB08156	759	6690	1
DB08156	760	495	1
DB08162	998	5001	1
DB08162	1760	8001.00000000001	1
DB08162	3757	25118.86	1
DB08162	4638	3600	1
DB08162	5566	853	1
DB08162	5581	3000	1
DB08162	5585	1700	1
DB08162	5586	1345.08500819334	1
DB08162	6093	230.217288664427	1
DB08162	6347	6918.31	1
DB08162	9252	5000	1
DB08162	9475	78	1
DB08162	729230	35000	1
DB08164	1803	4	1
DB08164	54878	30001	1
DB08164	91039	30001	1
DB08165	759	215	1
DB08165	760	52	1
DB08165	766	5.1	1
DB08165	771	0.39	1
DB08165	23632	6.5	1
DB08167	43	110	1
DB08167	317	39370.2362197638	1
DB08167	842	17000	1
DB08167	2936	16198.7653850533	1
DB08167	4137	2541.65300542777	1
DB08167	7296	30000	1
DB08167	11168	8456.47881804242	1
DB08167	653361	390	1
DB08168	759	5560	1
DB08168	760	200001	1
DB08168	768	7640	1
DB08168	771	9130	1
DB08170	4312	123	1
DB08170	4313	26	1
DB08170	4316	3176.96458903778	1
DB08170	4321	20	1
DB08170	4323	68	1
DB08170	4324	6	1
DB08170	4325	16	1
DB08170	56547	86	1
DB08173	2159	1.5	1
DB08174	2147	7660	1
DB08174	2155	16001	1
DB08174	2159	0.43	2
DB08174	2160	15001	1
DB08174	3818	16001	1
DB08174	5327	20001	1
DB08174	5328	14001	1
DB08174	5340	22001	1
DB08177	55662	66000	1
DB08180	9453	140	1
DB08183	25	8840.54153455015	1
DB08183	27	10001	1
DB08183	90	10001	1
DB08183	91	10001	1
DB08183	92	10001	1
DB08183	93	10001	1
DB08183	94	10001	1
DB08183	207	10001	1
DB08183	208	10001	1
DB08183	238	10001	1
DB08183	558	10001	1
DB08183	640	10001	1
DB08183	657	10001	1
DB08183	658	10001	1
DB08183	659	10001	1
DB08183	660	10001	1
DB08183	673	10001	1
DB08183	695	10001	1
DB08183	780	10001	1
DB08183	814	10001	1
DB08183	818	10001	1
DB08183	984	10001	1
DB08183	1017	10001	1
DB08183	1018	10001	1
DB08183	1019	10001	1
DB08183	1020	10001	1
DB08183	1022	10001	1
DB08183	1024	10001	1
DB08183	1025	10001	1
DB08183	1195	10001	1
DB08183	1196	10001	1
DB08183	1198	10001	1
DB08183	1263	10001	1
DB08183	1432	10001	1
DB08183	1436	10001	1
DB08183	1445	10001	1
DB08183	1452	10001	1
DB08183	1454	10001	1
DB08183	1455	10001	1
DB08183	1456	10001	1
DB08183	1457	10001	1
DB08183	1459	10001	1
DB08183	1544	52001	1
DB08183	1557	52001	1
DB08183	1565	52001	1
DB08183	1576	52001	1
DB08183	1612	10001	1
DB08183	1613	10001	1
DB08183	1760	3464.2748158886	1
DB08183	1859	10001	1
DB08183	1956	10001	1
DB08183	1969	10001	1
DB08183	2011	10001	1
DB08183	2042	10001	1
DB08183	2043	10001	1
DB08183	2044	10001	1
DB08183	2045	10001	1
DB08183	2046	10001	1
DB08183	2048	10001	1
DB08183	2049	10001	1
DB08183	2050	10001	1
DB08183	2051	10001	1
DB08183	2064	10001	1
DB08183	2065	10001	1
DB08183	2066	10001	1
DB08183	2081	10001	1
DB08183	2185	10001	1
DB08183	2241	10001	1
DB08183	2242	10001	1
DB08183	2260	10001	1
DB08183	2263	10001	1
DB08183	2264	10001	1
DB08183	2268	10001	1
DB08183	2321	10001	1
DB08183	2322	10001	1
DB08183	2324	10001	1
DB08183	2444	10001	1
DB08183	2475	10001	1
DB08183	2534	3316.79061744935	1
DB08183	2868	10001	1
DB08183	2872	4000.19999500025	1
DB08183	2931	10001	1
DB08183	2932	10001	1
DB08183	3055	10001	1
DB08183	3480	10001	1
DB08183	3551	10001	1
DB08183	3643	10001	1
DB08183	3645	10001	1
DB08183	3654	10001	1
DB08183	3702	10001	1
DB08183	3717	1.8	4
DB08183	3718	0.858056422008475	4
DB08183	3791	10001	1
DB08183	3932	11422.6695717798	1
DB08183	3984	10001	1
DB08183	3985	10001	1
DB08183	4058	10001	1
DB08183	4067	10001	1
DB08183	4117	10001	1
DB08183	4139	10001	1
DB08183	4140	10001	1
DB08183	4145	10001	1
DB08183	4214	10001	1
DB08183	4215	10001	1
DB08183	4217	10001	1
DB08183	4233	10001	1
DB08183	4293	10001	1
DB08183	4294	10001	1
DB08183	4296	10001	1
DB08183	4593	10001	1
DB08183	4638	10001	1
DB08183	4750	10001	1
DB08183	4751	10001	1
DB08183	4752	10001	1
DB08183	4914	10001	1
DB08183	4915	10001	1
DB08183	4916	10001	1
DB08183	4921	10001	1
DB08183	5058	10001	1
DB08183	5062	10001	1
DB08183	5063	10001	1
DB08183	5127	10001	1
DB08183	5128	10001	1
DB08183	5129	10001	1
DB08183	5156	10001	1
DB08183	5159	10001	1
DB08183	5163	10001	1
DB08183	5170	10001	1
DB08183	5218	10001	1
DB08183	5260	10001	1
DB08183	5261	10001	1
DB08183	5287	10001	1
DB08183	5288	10001	1
DB08183	5290	10001	1
DB08183	5291	10001	1
DB08183	5292	10001	1
DB08183	5293	10001	1
DB08183	5294	10001	1
DB08183	5298	10001	1
DB08183	5347	10001	1
DB08183	5562	10001	1
DB08183	5563	10001	1
DB08183	5566	10001	1
DB08183	5567	10001	1
DB08183	5580	4472.35955620744	1
DB08183	5581	10001	1
DB08183	5584	10001	1
DB08183	5585	189.453647437182	1
DB08183	5586	3464.2748158886	1
DB08183	5587	10001	1
DB08183	5588	10001	1
DB08183	5593	10001	1
DB08183	5594	10001	1
DB08183	5595	10001	1
DB08183	5596	10001	1
DB08183	5597	10001	1
DB08183	5598	10001	1
DB08183	5599	10001	1
DB08183	5600	10001	1
DB08183	5601	10001	1
DB08183	5602	10001	1
DB08183	5603	10001	1
DB08183	5604	10001	1
DB08183	5605	10001	1
DB08183	5606	10001	1
DB08183	5607	10001	1
DB08183	5608	10001	1
DB08183	5609	10001	1
DB08183	5610	10001	1
DB08183	5613	10001	1
DB08183	5747	10001	1
DB08183	5753	10001	1
DB08183	5871	4800	1
DB08183	5894	10001	1
DB08183	5979	8313.58827799826	1
DB08183	6011	10001	1
DB08183	6093	470	1
DB08183	6098	10001	1
DB08183	6195	6117.36761149185	1
DB08183	6196	2594.76980380379	1
DB08183	6197	10001	1
DB08183	6198	10001	1
DB08183	6300	10001	1
DB08183	6416	10001	1
DB08183	6446	10001	1
DB08183	6714	10001	1
DB08183	6725	10001	1
DB08183	6732	10001	1
DB08183	6787	10001	1
DB08183	6788	450	2
DB08183	6789	250	2
DB08183	6790	10001	1
DB08183	6792	10001	1
DB08183	6793	10001	1
DB08183	6794	10001	1
DB08183	6795	10001	1
DB08183	6850	10001	1
DB08183	6885	10001	1
DB08183	7006	10001	1
DB08183	7010	10001	1
DB08183	7016	10001	1
DB08183	7046	10001	1
DB08183	7048	10001	1
DB08183	7075	10001	1
DB08183	7272	10001	1
DB08183	7294	10001	1
DB08183	7297	341.037087295255	1
DB08183	7301	10001	1
DB08183	7444	10001	1
DB08183	7465	10001	1
DB08183	7525	10001	1
DB08183	7535	10001	1
DB08183	7786	10001	1
DB08183	8394	10001	1
DB08183	8396	10001	1
DB08183	8428	10001	1
DB08183	8445	10001	1
DB08183	8476	10001	1
DB08183	8536	19679.8967126543	1
DB08183	8550	10001	1
DB08183	8569	10001	1
DB08183	8573	10001	1
DB08183	8576	10001	1
DB08183	8621	10001	1
DB08183	8711	366.308557617066	1
DB08183	8737	10001	1
DB08183	8767	10001	1
DB08183	8780	10001	1
DB08183	8814	10001	1
DB08183	8899	10001	1
DB08183	8999	10001	1
DB08183	9024	10001	1
DB08183	9064	10001	1
DB08183	9088	10001	1
DB08183	9113	10001	1
DB08183	9149	10001	1
DB08183	9201	8185.76202927987	1
DB08183	9252	10001	1
DB08183	9261	10001	1
DB08183	9262	10001	1
DB08183	9344	10001	1
DB08183	9448	10001	1
DB08183	9475	3400	1
DB08183	9578	10001	1
DB08183	9641	10001	1
DB08183	9748	10001	1
DB08183	9833	10001	1
DB08183	9874	10001	1
DB08183	9891	10001	1
DB08183	9943	10001	1
DB08183	10000	10001	1
DB08183	10114	10001	1
DB08183	10188	10001	1
DB08183	10298	10001	1
DB08183	10461	10001	1
DB08183	10494	10001	1
DB08183	10733	10001	1
DB08183	10746	10001	1
DB08183	10769	10001	1
DB08183	10783	10001	1
DB08183	11011	10001	1
DB08183	11040	10001	1
DB08183	11113	10001	1
DB08183	11183	790	2
DB08183	11184	10001	1
DB08183	11200	10001	1
DB08183	11329	10001	1
DB08183	22858	10001	1
DB08183	22983	10001	1
DB08183	23012	10001	1
DB08183	23043	10001	1
DB08183	23097	10001	1
DB08183	23235	10001	1
DB08183	23387	10001	1
DB08183	23396	10001	1
DB08183	23604	10001	1
DB08183	23678	10001	1
DB08183	23683	10001	1
DB08183	25778	10001	1
DB08183	25989	6399.99999999999	1
DB08183	26524	10001	1
DB08183	27102	10001	1
DB08183	27148	10001	1
DB08183	27330	2388.7385661757	1
DB08183	27347	10001	1
DB08183	28996	10001	1
DB08183	29110	10001	1
DB08183	30811	10001	1
DB08183	51135	10001	1
DB08183	51265	10001	1
DB08183	51347	10001	1
DB08183	51701	10001	1
DB08183	51765	10001	1
DB08183	51776	10001	1
DB08183	53904	10001	1
DB08183	53944	10001	1
DB08183	54861	10001	1
DB08183	55351	10001	1
DB08183	55589	8426.57107013285	1
DB08183	55781	10001	1
DB08183	56924	10001	1
DB08183	56997	10001	1
DB08183	57118	4000.19999500025	1
DB08183	57144	10001	1
DB08183	57172	10001	1
DB08183	57396	10001	1
DB08183	57551	10001	1
DB08183	57787	10001	1
DB08183	65061	10001	1
DB08183	65975	10001	1
DB08183	79837	10001	1
DB08183	79934	10001	1
DB08183	80122	10001	1
DB08183	81788	2053.47669422658	1
DB08183	83732	10001	1
DB08183	83942	10001	1
DB08183	84254	10001	1
DB08183	85366	10001	1
DB08183	85443	32.3373700766776	1
DB08183	91754	10001	1
DB08183	91807	10001	1
DB08183	120892	845.576726264388	1
DB08183	122011	10001	1
DB08183	131890	4300	1
DB08183	140609	10001	1
DB08183	140803	10001	1
DB08183	140901	10001	1
DB08183	147746	10001	1
DB08183	150094	10001	1
DB08183	166614	10001	1
DB08183	167359	10001	1
DB08183	202374	10001	1
DB08183	225689	10001	1
DB08183	255239	10001	1
DB08183	282974	10001	1
DB08183	285220	10001	1
DB08183	340156	10001	1
DB08183	341676	10001	1
DB08183	388228	10001	1
DB08183	389840	10001	1
DB08183	415116	10001	1
DB08183	494551	10001	1
DB08183	100130827	10001	1
DB08183	100533105	10001	1
DB08183	102724428	10001	1
DB08183	102800317	10001	1
DB08187	2147	4.96644194189634	3
DB08187	2159	1000001	1
DB08190	4543	0.0322490309931942	1
DB08190	4544	0.0816656613080742	1
DB08191	6446	228.035085019828	1
DB08198	3832	128.452325786651	2
DB08209	3276	440000	1
DB08213	834	171000.6725806	1
DB08213	836	19.3034313812595	1
DB08213	839	107729.059110357	1
DB08213	840	47	1
DB08213	841	158115.622254728	1
DB08221	3791	61	1
DB08221	7010	17	1
DB08228	1588	960	1
DB08230	4759	130000	1
DB08230	5292	647.996913572896	1
DB08231	1759	100001	1
DB08231	7097	5000	1
DB08232	2147	44000	1
DB08232	2155	300	1
DB08232	2159	3500	1
DB08233	1017	1000	1
DB08234	1719	1280	1
DB08239	3757	1300	1
DB08242	1432	10	1
DB08244	3757	3500	1
DB08244	3832	2	1
DB08251	836	1735	1
DB08255	10724	600	1
DB08256	2053	223608.139388977	1
DB08257	2053	36000	1
DB08258	2053	100001	1
DB08262	5770	4000001	1
DB08263	390245	320000	1
DB08271	4312	174	1
DB08271	4313	13.325133847555	1
DB08271	4314	132.499056600415	1
DB08271	4316	13000	1
DB08271	4317	9	1
DB08271	4318	34	1
DB08271	4321	4.3	1
DB08271	4322	3.1	1
DB08271	6868	2300	1
DB08276	759	300000001	1
DB08276	760	300000001	1
DB08276	762	69999.9999999999	1
DB08276	763	2.41e+08	1
DB08276	765	6e+05	1
DB08276	766	1240000	1
DB08276	768	48000000.0000001	1
DB08277	3290	7	1
DB08277	3291	26000	1
DB08278	1559	916.515138991168	1
DB08278	5422	50001	1
DB08278	5423	50001	1
DB08280	3290	6.01498129672903	1
DB08280	3291	18000	1
DB08283	2629	369.90980245441	2
DB08283	57704	7	2
DB08298	1109	100001	1
DB08298	1645	100001	1
DB08298	1646	31300	1
DB08298	5742	1058.30052442584	2
DB08298	5743	10001	2
DB08298	8644	726.636084983398	1
DB08298	9356	5800	1
DB08299	5141	60.7837906928259	1
DB08299	5142	49	1
DB08299	5143	68	1
DB08299	5144	1	1
DB08301	759	7	1
DB08301	760	12	1
DB08301	768	1.3	1
DB08301	771	1.5	1
DB08301	23632	4.1	1
DB08312	545	6699.99999999999	1
DB08312	1017	1300	1
DB08313	190	834.38	1
DB08313	2516	67510	1
DB08321	2720	300	1
DB08321	8972	17000	1
DB08322	5836	2500	1
DB08325	983	8648.69932417586	1
DB08325	2932	126	1
DB08325	5610	16000	1
DB08325	6714	1590	1
DB08325	10461	11199.1017561938	1
DB08329	759	700.807716149784	1
DB08329	760	16.0045146903503	1
DB08329	761	630000	1
DB08329	762	95	1
DB08329	763	81	1
DB08329	765	134	1
DB08329	766	6	1
DB08329	768	43	1
DB08329	771	56	1
DB08329	11238	91	1
DB08329	23632	1540	1
DB08333	4282	1300	1
DB08335	4282	7000	1
DB08339	25	2.8	1
DB08339	1432	140	1
DB08339	2260	70.1427116670007	1
DB08339	3932	5	1
DB08339	5159	170.850812113961	1
DB08339	6714	11.3585444144391	1
DB08341	2185	123.797101411669	1
DB08341	5747	4020.31333415714	1
DB08345	1457	137	1
DB08348	142	110	1
DB08348	10039	700	1
DB08349	1432	3.2	1
DB08351	1432	2.4	1
DB08351	3791	10.5	1
DB08351	3932	122	1
DB08351	5599	10001	1
DB08351	5601	629	1
DB08351	5602	788	1
DB08352	1432	6.4	1
DB08353	1457	8	1
DB08354	1457	5	1
DB08355	5347	110	1
DB08355	6790	16	1
DB08356	3326	4400	1
DB08358	5594	3440	1
DB08358	7867	210	1
DB08358	8550	90	1
DB08358	8569	5700	1
DB08358	9252	200001	1
DB08358	9261	8.5	1
DB08360	1457	24	1
DB08361	3735	4.47213595499958	1
DB08361	3757	3162.28	2
DB08361	6850	6.31	2
DB08362	1457	0.35	1
DB08369	1584	32	1
DB08369	1585	637	1
DB08376	23566	143	1
DB08382	351	30001	1
DB08382	1544	30001	1
DB08382	1557	30001	1
DB08382	1559	30001	1
DB08382	1565	30001	1
DB08382	1576	30001	1
DB08382	1803	12.0735247546025	2
DB08382	3757	126000	1
DB08382	5550	30001	1
DB08382	10072	30001	1
DB08382	29952	3300	1
DB08382	54878	7000	1
DB08382	91039	5980	1
DB08383	10846	35	1
DB08387	10846	0.871503018166291	1
DB08388	4322	0.6	1
DB08388	4323	23	1
DB08389	5139	283	1
DB08389	5140	463	1
DB08389	10846	12	1
DB08391	5139	211	1
DB08391	5140	273	1
DB08391	10846	4	1
DB08392	5566	200001	1
DB08393	5290	30001	1
DB08393	5566	200001	1
DB08393	5604	12300	1
DB08393	6790	290.442765446138	1
DB08395	1432	460	1
DB08397	5770	22000	1
DB08399	952	100001	1
DB08399	3932	36556.7797305356	1
DB08399	4638	12000	1
DB08399	6850	15604.9075070789	1
DB08402	5465	100001	1
DB08402	5468	100	1
DB08403	1514	1001	1
DB08403	2208	1000	1
DB08403	4312	6.64939976115097	2
DB08403	4313	0.7	3
DB08403	4314	81.3893949851545	2
DB08403	4316	8.3	2
DB08403	4317	0.82	3
DB08406	1719	39.8526302742475	1
DB08416	412	39	1
DB08416	760	379	2
DB08422	2147	4100	1
DB08424	1432	362.967808990371	2
DB08424	5601	5000	1
DB08426	2147	4001	1
DB08426	2159	18	1
DB08429	1803	0.38	1
DB08429	29952	8100	1
DB08429	54878	5700	1
DB08429	91039	5100	1
DB08435	5468	2000	1
DB08441	1017	140	1
DB08441	3791	40	1
DB08445	1803	15.3883072493371	1
DB08445	2191	30001	1
DB08445	10072	30001	1
DB08445	29952	19000	1
DB08445	54878	3200	1
DB08445	91039	30001	1
DB08449	231	100001	1
DB08450	1432	10001	1
DB08450	7046	47.4341649025257	1
DB08454	2932	22	1
DB08454	5610	15000	1
DB08454	6714	81	1
DB08454	6790	58	1
DB08458	4047	46.0614333566852	1
DB08462	2534	3700	1
DB08462	6714	27001	1
DB08466	1588	50001	1
DB08466	4048	189248.513864706	1
DB08468	207	3340	1
DB08468	231	200	1
DB08468	673	1760	1
DB08468	759	31994.9106489546	1
DB08468	760	31691.1425860012	1
DB08468	761	10500	1
DB08468	762	9080.00000000001	1
DB08468	763	7590	1
DB08468	765	7059.99999999999	1
DB08468	766	7453.37507442098	1
DB08468	768	27344.5789874337	1
DB08468	771	9072.76143189051	1
DB08468	1326	2370	1
DB08468	1457	40	1
DB08468	1636	5e+06	1
DB08468	1845	1097.90709989507	1
DB08468	1859	40001	1
DB08468	1956	690	1
DB08468	1981	47671.37474	1
DB08468	2050	1830	1
DB08468	2053	20700	1
DB08468	2064	3540	1
DB08468	2322	40001	1
DB08468	2324	1540	1
DB08468	2859	100	1
DB08468	2932	7500	1
DB08468	2936	22800	1
DB08468	2950	77099.9999999999	1
DB08468	3312	99200	1
DB08468	3480	250	1
DB08468	3791	790	1
DB08468	4088	142	1
DB08468	4233	580	1
DB08468	5159	1300	1
DB08468	5347	3340	1
DB08468	5747	3110	1
DB08468	5979	40001	1
DB08468	6714	489.897948556636	1
DB08468	6790	2480	1
DB08468	7010	260	1
DB08468	9356	270	1
DB08468	9891	510	1
DB08468	10733	2970	1
DB08468	11238	12700	1
DB08468	23621	3900	1
DB08468	23632	8910.00000000001	1
DB08468	377677	4240	1
DB08472	43	1140.23243244525	1
DB08472	150	5559.054775769	1
DB08472	1128	850.329347958777	2
DB08472	1129	1262.14103807776	1
DB08472	1131	1000	1
DB08472	1132	2900	1
DB08472	3269	2437.21152139079	1
DB08472	3350	10001	1
DB08472	3356	190.545185454789	1
DB08472	3357	7953.37780875067	1
DB08472	3358	173.229406650071	1
DB08472	3757	1374.98422163248	1
DB08472	6530	240	2
DB08472	6531	3600	2
DB08472	6532	0.81	2
DB08472	7334	20001	1
DB08472	10280	851	1
DB08472	11255	7300	1
DB08473	1457	4500	1
DB08477	2159	0.453347241370941	1
DB08482	4312	40	1
DB08487	2147	4001	1
DB08487	2159	8.48528137423857	1
DB08488	2147	4001	1
DB08488	2159	1.1	1
DB08489	4312	0.1	1
DB08489	4313	0.2	1
DB08489	4314	9	1
DB08489	4316	3	1
DB08489	4317	0.4	1
DB08490	4312	653.027298939179	1
DB08490	4313	0.268514937783463	1
DB08490	4314	11.4815709869566	1
DB08490	4316	1200	1
DB08490	4317	1.8	1
DB08490	4318	0.58	1
DB08490	4322	0.461667170082474	1
DB08490	6868	176	1
DB08493	4312	25	1
DB08493	4313	115	1
DB08493	4314	4500	1
DB08493	4316	850	1
DB08493	4317	14	1
DB08495	2147	4001	1
DB08495	2159	1.19113842519643	1
DB08497	835	233	1
DB08497	836	40	1
DB08497	839	216	1
DB08497	840	63	1
DB08497	841	425	1
DB08504	1803	4.14728827066554	2
DB08504	3757	85999.9999999999	1
DB08504	54878	100001	2
DB08504	91039	100001	2
DB08505	3065	22860	1
DB08505	10013	1690	1
DB08506	290	2.2	1
DB08506	4311	146	1
DB08507	4312	21	2
DB08507	4313	13	1
DB08507	4314	24	2
DB08507	4316	886	1
DB08507	4317	5.3	1
DB08507	4318	21	1
DB08517	4759	890000.000000001	1
DB08517	259290	3600	1
DB08520	2288	1e+05	2
DB08521	25	9012.79278835679	1
DB08521	27	10001	1
DB08521	90	10001	1
DB08521	91	30000	1
DB08521	92	10001	1
DB08521	93	10001	1
DB08521	94	10001	1
DB08521	207	10001	1
DB08521	208	10001	1
DB08521	238	10001	1
DB08521	240	80	1
DB08521	558	10001	1
DB08521	640	10001	1
DB08521	657	10001	1
DB08521	658	3300	1
DB08521	659	10001	1
DB08521	660	10001	1
DB08521	673	6134.329629226	1
DB08521	695	10001	1
DB08521	780	1000	1
DB08521	814	10001	1
DB08521	818	10001	1
DB08521	984	10001	1
DB08521	1017	10001	1
DB08521	1018	10001	1
DB08521	1019	10001	1
DB08521	1020	10001	1
DB08521	1022	10001	1
DB08521	1024	10001	1
DB08521	1025	10001	1
DB08521	1195	10001	1
DB08521	1196	10001	1
DB08521	1198	10001	1
DB08521	1263	10001	1
DB08521	1432	41.3195233753542	1
DB08521	1436	10001	1
DB08521	1445	10001	1
DB08521	1452	75	1
DB08521	1454	684.866100768861	1
DB08521	1455	10001	1
DB08521	1456	10001	1
DB08521	1457	10001	1
DB08521	1459	10001	1
DB08521	1612	10001	1
DB08521	1613	10001	1
DB08521	1760	10001	1
DB08521	1859	10001	1
DB08521	1956	8691.82439091666	1
DB08521	1969	10001	1
DB08521	2011	10001	1
DB08521	2042	10001	1
DB08521	2043	10001	1
DB08521	2044	10001	1
DB08521	2045	10001	1
DB08521	2046	10001	1
DB08521	2048	8794.24557850235	1
DB08521	2049	10001	1
DB08521	2050	10001	1
DB08521	2051	3100	1
DB08521	2064	10001	1
DB08521	2065	10001	1
DB08521	2066	4800	1
DB08521	2081	10001	1
DB08521	2185	10001	1
DB08521	2241	10001	1
DB08521	2242	10001	1
DB08521	2260	10001	1
DB08521	2263	10001	1
DB08521	2264	10001	1
DB08521	2268	10001	1
DB08521	2321	10001	1
DB08521	2322	10001	1
DB08521	2324	10001	1
DB08521	2444	12656.6143704099	1
DB08521	2475	10001	1
DB08521	2534	10001	1
DB08521	2642	37	1
DB08521	2868	10001	1
DB08521	2872	10001	1
DB08521	2931	10001	1
DB08521	2932	1700	1
DB08521	3055	10001	1
DB08521	3480	10001	1
DB08521	3551	10001	1
DB08521	3643	10001	1
DB08521	3645	10001	1
DB08521	3654	10001	1
DB08521	3702	10001	1
DB08521	3717	10001	1
DB08521	3718	10001	1
DB08521	3791	10001	1
DB08521	3932	28000	1
DB08521	3984	10001	1
DB08521	3985	10001	1
DB08521	4058	10001	1
DB08521	4067	10001	1
DB08521	4117	10001	1
DB08521	4139	10001	1
