drugbank_id	bindingdb_id	uniprot	entrez_gene	measure	affinity_nM	n_measures	sources	pubmeds
DB07138	15244	Q9NRP7	27148	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9NSY1	55589	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9NWZ3	51135	Kd	10001	1	ChEMBL	22037378
DB07138	15244	Q9NY57	55351	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9NYL2	51776	Kd	10001	1	ChEMBL	18183025
DB07138	15244	Q9NYY3	10769	Kd	10001	1	ChEMBL	22037378
DB07138	15244	Q9P0L2	4139	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9P1W9	11040	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9P286	57144	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9P289	51765	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9UBE8	51701	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9UBF8	5298	Kd	10001	1	ChEMBL	22037378
DB07138	15244	Q9UEW8	27347	Kd	10001	1	ChEMBL	22037378
DB07138	15244	Q9UF33	285220	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9UHD2	29110	Kd	10001	1	ChEMBL	22037378
DB07138	15244	Q9UIK4	23604	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9UK32	27330	Kd	10001	4	ChEMBL	22037378,18183025
DB07138	15244	Q9UKE5	23043	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9UKI8	9874	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9UL54	9344	Kd	10001	1	ChEMBL	22037378
DB07138	15244	Q9UM73	238	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9UPZ9	22858	Kd	10001	1	ChEMBL	22037378
DB07138	15244	Q9UQB9	6795	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9Y243	10000	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9Y2H1	23012	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9Y2H9	22983	Kd	10001	1	ChEMBL	22037378
DB07138	15244	Q9Y2K2	23387	Kd	10001	1	ChEMBL	22037378
DB07138	15244	Q9Y2U5	10746	Kd	10001	1	ChEMBL	22037378
DB07138	15244	Q9Y463	9149	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9Y4K4	11183	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9Y5S2	9578	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9Y6E0	8428	Kd	10001	2	ChEMBL	22037378,18183025
DB07138	15244	Q9Y6M4	1456	Kd	10001	2	ChEMBL	22037378,18183025
DB07140	25818	P00374	1719	IC50	1700	3	BindingDB,ChEMBL	19152636,18834108,19560363
DB07140	25826	P00374	1719	IC50	1360	2	BindingDB,ChEMBL	18834108,19560363
DB07140	25827	P00374	1719	IC50	1380	2	BindingDB,ChEMBL	18834108,19560363
DB07141	50298800	P00374	1719	IC50	1406.65876	3	BindingDB,ChEMBL	19152636,19560363,23375226
DB07142	50298801	P00374	1719	IC50	750	2	BindingDB,ChEMBL	19152636,19560363
DB07143	50133518	P00734	2147	Ki	4600	1	ChEMBL	14505652
DB07143	50133518	P07477	5644	Ki	1000001	1	ChEMBL	14505652
DB07144	25820	P00374	1719	IC50	1266.44925	3	BindingDB,ChEMBL	19152636,18834108,19560363
DB07145	26526	P01375	7124	IC50	11.06797	2	ChEMBL	12408705
DB07145	26526	P22894	4317	Ki	257	2	ChEMBL	12408705,18790648
DB07145	26526	P45452	4322	Ki	1417	3	ChEMBL	12408705,17368021,18790648
DB07145	26526	P51511	4324	Ki	3997	2	ChEMBL	12408705,18790648
DB07145	26526	P51512	4325	Ki	1599	2	ChEMBL	12408705,18790648
DB07145	26526	Q9BZ11	80332	Ki	15	1	ChEMBL	18790648
DB07153	50329608	P00374	1719	IC50	290	2	BindingDB,ChEMBL	19152636,23375226
DB07154	13519	P27487	1803	IC50	6.6	2	BindingDB	17055272,17291750
DB07154	13519	Q6V1X1	54878	IC50	46000	2	BindingDB	17055272,17291750
DB07154	13520	P27487	1803	IC50	150	1	BindingDB	17055272
DB07154	13521	P27487	1803	IC50	2300	1	BindingDB	17055272
DB07154	13522	P27487	1803	IC50	67000	1	BindingDB	17055272
DB07159	50249542	O00238	658	Kd	720	1	ChEMBL	22037378
DB07159	50249542	O00329	5293	Kd	4200	1	ChEMBL	22037378
DB07159	50249542	O00444	10733	Kd	4.2	1	ChEMBL	22037378
DB07159	50249542	O00506	10494	Kd	9200	1	ChEMBL	22037378
DB07159	50249542	O00750	5287	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	O14578	11113	Kd	440	1	ChEMBL	22037378
DB07159	50249542	O14730	8780	Kd	210	1	ChEMBL	22037378
DB07159	50249542	O14733	5609	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	O14920	3551	Kd	71	1	ChEMBL	22037378
DB07159	50249542	O14936	8573	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	O14965	6790	Kd	160	1	ChEMBL	22037378
DB07159	50249542	O15075	9201	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	O15146	4593	Kd	100	1	ChEMBL	22037378
DB07159	50249542	O15197	2051	Kd	310	1	ChEMBL	22037378
DB07159	50249542	O15264	5603	Kd	690	1	ChEMBL	22037378
DB07159	50249542	O15530	5170	Kd	120	1	ChEMBL	22037378
DB07159	50249542	O43293	1613	Kd	13	1	ChEMBL	22037378
DB07159	50249542	O43318	6885	Kd	49	1	ChEMBL	22037378
DB07159	50249542	O43353	8767	Kd	970	1	ChEMBL	22037378
DB07159	50249542	O60285	9891	Kd	75	1	ChEMBL	22037378
DB07159	50249542	O60331	23396	Kd	130	1	ChEMBL	22037378
DB07159	50249542	O60674	3717	Kd	3.5	1	ChEMBL	22037378
DB07159	50249542	O75460	2081	Kd	1600	1	ChEMBL	22037378
DB07159	50249542	O75582	9252	Kd	1224.80611	2	ChEMBL	22037378
DB07159	50249542	O75716	8576	Kd	1.7	1	ChEMBL	22037378
DB07159	50249542	O75747	5288	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	O75914	5063	Kd	690	1	ChEMBL	22037378
DB07159	50249542	O76039	6792	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	O94768	9262	Kd	9.2	1	ChEMBL	22037378
DB07159	50249542	O94804	6793	Kd	70	1	ChEMBL	22037378
DB07159	50249542	O94806	23683	Kd	3900	1	ChEMBL	22037378
DB07159	50249542	O94921	5218	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	O95382	9064	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	O95747	9943	Kd	3100	1	ChEMBL	22037378
DB07159	50249542	O95819	9448	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	O95835	9113	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	O96013	10298	Kd	96	1	ChEMBL	22037378
DB07159	50249542	O96017	11200	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P00519	25	Kd	970.33705	15	ChEMBL	22037378
DB07159	50249542	P00533	1956	Kd	481.00633	12	ChEMBL	22037378
DB07159	50249542	P04049	5894	Kd	840	1	ChEMBL	22037378
DB07159	50249542	P04626	2064	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P04629	4914	Kd	170	1	ChEMBL	22037378
DB07159	50249542	P06239	3932	Kd	30	1	ChEMBL	22037378
DB07159	50249542	P06241	2534	Kd	28	1	ChEMBL	22037378
DB07159	50249542	P07332	2242	Kd	200	1	ChEMBL	22037378
DB07159	50249542	P07333	1436	Kd	31	1	ChEMBL	22037378
DB07159	50249542	P07947	7525	Kd	35	1	ChEMBL	22037378
DB07159	50249542	P07948	4067	Kd	26	1	ChEMBL	22037378
DB07159	50249542	P07949	5979	Kd	3.27219	4	ChEMBL	22037378
DB07159	50249542	P08069	3480	Kd	1300	1	ChEMBL	22037378
DB07159	50249542	P08581	4233	Kd	365.79112	3	ChEMBL	22037378
DB07159	50249542	P08631	3055	Kd	150	1	ChEMBL	22037378
DB07159	50249542	P08922	6098	Kd	29	1	ChEMBL	22037378
DB07159	50249542	P09619	5159	Kd	3.3	1	ChEMBL	22037378
DB07159	50249542	P09769	2268	Kd	33	1	ChEMBL	22037378
DB07159	50249542	P0C1S8	494551	Kd	9400	1	ChEMBL	22037378
DB07159	50249542	P0C264	100130827	Kd	190	1	ChEMBL	22037378
DB07159	50249542	P11309	5292	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P11362	2260	Kd	44	1	ChEMBL	22037378
DB07159	50249542	P11802	1019	Kd	10001	2	ChEMBL	22037378
DB07159	50249542	P12931	6714	Kd	8.4	1	ChEMBL	22037378
DB07159	50249542	P14616	3645	Kd	4600	1	ChEMBL	22037378
DB07159	50249542	P15056	673	Kd	301.99338	2	ChEMBL	22037378
DB07159	50249542	P15735	5261	Kd	940	1	ChEMBL	22037378
DB07159	50249542	P16234	5156	Kd	60	1	ChEMBL	22037378
DB07159	50249542	P16591	2241	Kd	130	1	ChEMBL	22037378
DB07159	50249542	P17612	5566	Kd	600	1	ChEMBL	22037378
DB07159	50249542	P17948	2321	Kd	16	1	ChEMBL	22037378
DB07159	50249542	P19525	5610	Kd	180	1	ChEMBL	22037378
DB07159	50249542	P20794	4117	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P21802	2263	Kd	73	1	ChEMBL	22037378
DB07159	50249542	P21860	2065	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P22455	2264	Kd	350	1	ChEMBL	22037378
DB07159	50249542	P22694	5567	Kd	510	1	ChEMBL	22037378
DB07159	50249542	P23443	6198	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P24941	1017	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P27037	92	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P28482	5594	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P29317	1969	Kd	140	1	ChEMBL	22037378
DB07159	50249542	P29320	2042	Kd	360	1	ChEMBL	22037378
DB07159	50249542	P29322	2046	Kd	1300	1	ChEMBL	22037378
DB07159	50249542	P29323	2048	Kd	880	1	ChEMBL	22037378
DB07159	50249542	P29376	4058	Kd	800	1	ChEMBL	22037378
DB07159	50249542	P29597	7297	Kd	1378.47379	2	ChEMBL	22037378
DB07159	50249542	P30291	7465	Kd	890	1	ChEMBL	22037378
DB07159	50249542	P30530	558	Kd	82	1	ChEMBL	22037378
DB07159	50249542	P31152	5596	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P31749	207	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P31751	208	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P32298	2868	Kd	450	1	ChEMBL	22037378
DB07159	50249542	P35590	7075	Kd	76	1	ChEMBL	22037378
DB07159	50249542	P35916	2324	Kd	9.1	1	ChEMBL	22037378
DB07159	50249542	P35968	3791	Kd	40	1	ChEMBL	22037378
DB07159	50249542	P36507	5605	Kd	730	1	ChEMBL	22037378
DB07159	50249542	P36888	2322	Kd	0.85804	8	ChEMBL	22037378,24044867
DB07159	50249542	P36894	657	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P36896	91	Kd	1100	1	ChEMBL	22037378
DB07159	50249542	P37173	7048	Kd	330	1	ChEMBL	22037378
DB07159	50249542	P41240	1445	Kd	160	1	ChEMBL	22037378
DB07159	50249542	P41743	5584	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P42336	5290	Kd	10001	10	ChEMBL	22037378
DB07159	50249542	P42338	5291	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P42345	2475	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P42679	4145	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P42680	7006	Kd	1600	1	ChEMBL	22037378
DB07159	50249542	P42681	7294	Kd	140	1	ChEMBL	22037378
DB07159	50249542	P42684	27	Kd	720	1	ChEMBL	22037378
DB07159	50249542	P42685	2444	Kd	68	1	ChEMBL	22037378
DB07159	50249542	P43403	7535	Kd	21	1	ChEMBL	22037378
DB07159	50249542	P43405	6850	Kd	19	1	ChEMBL	22037378
DB07159	50249542	P45983	5599	Kd	38	1	ChEMBL	22037378
DB07159	50249542	P45984	5601	Kd	47	1	ChEMBL	22037378
DB07159	50249542	P45985	6416	Kd	200	1	ChEMBL	22037378
DB07159	50249542	P48729	1452	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P48736	5294	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P49137	9261	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P49336	1024	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P49674	1454	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P49674	102800317	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P49759	1195	Kd	1200	1	ChEMBL	22037378
DB07159	50249542	P49760	1196	Kd	1600	1	ChEMBL	22037378
DB07159	50249542	P49761	1198	Kd	1900	1	ChEMBL	22037378
DB07159	50249542	P49840	2931	Kd	2500	1	ChEMBL	22037378
DB07159	50249542	P49841	2932	Kd	120	1	ChEMBL	22037378
DB07159	50249542	P50613	1022	Kd	7700	1	ChEMBL	22037378
DB07159	50249542	P50750	1025	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P51451	640	Kd	25	1	ChEMBL	22037378
DB07159	50249542	P51617	3654	Kd	9.7	1	ChEMBL	22037378
DB07159	50249542	P51812	6197	Kd	8000	1	ChEMBL	22037378
DB07159	50249542	P51813	660	Kd	180	1	ChEMBL	22037378
DB07159	50249542	P51817	5613	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P51955	4751	Kd	260	1	ChEMBL	22037378
DB07159	50249542	P51956	4752	Kd	170	1	ChEMBL	22037378
DB07159	50249542	P51957	6787	Kd	1800	1	ChEMBL	22037378
DB07159	50249542	P52333	3718	Kd	36	1	ChEMBL	22037378
DB07159	50249542	P52564	5608	Kd	480	1	ChEMBL	22037378
DB07159	50249542	P53350	5347	Kd	830	1	ChEMBL	22037378
DB07159	50249542	P53667	3984	Kd	620	1	ChEMBL	22037378
DB07159	50249542	P53671	3985	Kd	1400	1	ChEMBL	22037378
DB07159	50249542	P53779	5602	Kd	37	1	ChEMBL	22037378
DB07159	50249542	P54646	5563	Kd	750	1	ChEMBL	22037378
DB07159	50249542	P54753	2049	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P54756	2044	Kd	860	1	ChEMBL	22037378
DB07159	50249542	P54760	2050	Kd	600	1	ChEMBL	22037378
DB07159	50249542	P54764	2043	Kd	150	1	ChEMBL	22037378
DB07159	50249542	P57058	30811	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P57059	150094	Kd	53	1	ChEMBL	22037378
DB07159	50249542	P57059	102724428	Kd	53	1	ChEMBL	22037378
DB07159	50249542	P68400	1457	Kd	64	1	ChEMBL	22037378
DB07159	50249542	P78356	8396	Kd	1200	1	ChEMBL	22037378
DB07159	50249542	P78368	1455	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	P80192	4293	Kd	4.3	1	ChEMBL	22037378
DB07159	50249542	Q00526	1018	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q00532	8814	Kd	2100	1	ChEMBL	22037378
DB07159	50249542	Q00535	1020	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q00536	5127	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q00537	5128	Kd	330	1	ChEMBL	22037378
DB07159	50249542	Q02156	5581	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q02750	5604	Kd	320	1	ChEMBL	22037378
DB07159	50249542	Q02763	7010	Kd	310	1	ChEMBL	22037378
DB07159	50249542	Q02779	4294	Kd	3.8	1	ChEMBL	22037378
DB07159	50249542	Q04759	5588	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q04771	90	Kd	4800	1	ChEMBL	22037378
DB07159	50249542	Q05397	5747	Kd	250	1	ChEMBL	22037378
DB07159	50249542	Q05655	5580	Kd	4100	1	ChEMBL	22037378
DB07159	50249542	Q06187	695	Kd	190	1	ChEMBL	22037378
DB07159	50249542	Q06418	7301	Kd	1900	1	ChEMBL	22037378
DB07159	50249542	Q07002	5129	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q07912	10188	Kd	70	1	ChEMBL	22037378
DB07159	50249542	Q08881	3702	Kd	400	1	ChEMBL	22037378
DB07159	50249542	Q09013	1760	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q12851	5871	Kd	670	1	ChEMBL	22037378
DB07159	50249542	Q12852	7786	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q12866	10461	Kd	170	1	ChEMBL	22037378
DB07159	50249542	Q13043	6789	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q13131	5562	Kd	300	1	ChEMBL	22037378
DB07159	50249542	Q13153	5058	Kd	260	1	ChEMBL	22037378
DB07159	50249542	Q13163	5607	Kd	41	1	ChEMBL	22037378
DB07159	50249542	Q13164	5598	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q13177	5062	Kd	340	1	ChEMBL	22037378
DB07159	50249542	Q13188	6788	Kd	3000	1	ChEMBL	22037378
DB07159	50249542	Q13233	4214	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q13237	5593	Kd	3600	1	ChEMBL	22037378
DB07159	50249542	Q13464	6093	Kd	590	1	ChEMBL	22037378
DB07159	50249542	Q13470	8711	Kd	25	1	ChEMBL	22037378
DB07159	50249542	Q13523	8899	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q13546	8737	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q13555	818	Kd	920	1	ChEMBL	22037378
DB07159	50249542	Q13627	1859	Kd	260	1	ChEMBL	22037378
DB07159	50249542	Q13705	93	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q13873	659	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q13882	5753	Kd	360	1	ChEMBL	22037378
DB07159	50249542	Q14004	8621	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q14012	8536	Kd	230	1	ChEMBL	22037378
DB07159	50249542	Q14164	9641	Kd	13	1	ChEMBL	22037378
DB07159	50249542	Q14289	2185	Kd	29	1	ChEMBL	22037378
DB07159	50249542	Q14680	9833	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q15046	3735	Ki	30	1	ChEMBL	22257213
DB07159	50249542	Q15139	5587	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q15208	11329	Kd	9400	1	ChEMBL	22037378
DB07159	50249542	Q15303	2066	Kd	600	1	ChEMBL	22037378
DB07159	50249542	Q15349	6196	Kd	10001	2	ChEMBL	22037378
DB07159	50249542	Q15375	2045	Kd	39	1	ChEMBL	22037378
DB07159	50249542	Q15418	6195	Kd	1364.55121	2	ChEMBL	22037378
DB07159	50249542	Q15569	7016	Kd	360	1	ChEMBL	22037378
DB07159	50249542	Q15759	5600	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q15831	6794	Kd	3400	1	ChEMBL	22037378
DB07159	50249542	Q15835	6011	Kd	870	1	ChEMBL	22037378
DB07159	50249542	Q16512	5585	Kd	660	1	ChEMBL	22037378
DB07159	50249542	Q16513	5586	Kd	2600	1	ChEMBL	22037378
DB07159	50249542	Q16539	1432	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q16566	814	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q16584	4296	Kd	11	2	ChEMBL	22037378,24044867
DB07159	50249542	Q16659	5597	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q16816	5260	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q32MK0	91807	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q52WX2	388228	Kd	93	1	ChEMBL	22037378
DB07159	50249542	Q56UN5	80122	Kd	67	1	ChEMBL	22037378
DB07159	50249542	Q5S007	120892	Kd	31.17691	2	ChEMBL	22037378
DB07159	50249542	Q5VT25	8476	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q6P3R8	341676	Kd	13	1	ChEMBL	22037378
DB07159	50249542	Q6PHR2	25989	Kd	7.1	1	ChEMBL	22037378
DB07159	50249542	Q6XUX3	25778	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q6ZN16	389840	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q7KZI7	2011	Kd	280	1	ChEMBL	22037378
DB07159	50249542	Q7L7X3	57551	Kd	490	1	ChEMBL	22037378
DB07159	50249542	Q86UE8	11011	Kd	380	1	ChEMBL	22037378
DB07159	50249542	Q86UX6	282974	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q86V86	415116	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q86Y07	7444	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q86YV6	340156	Kd	810	1	ChEMBL	22037378
DB07159	50249542	Q8IU85	57118	Kd	200	1	ChEMBL	22037378
DB07159	50249542	Q8IVW4	51265	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q8IW41	8550	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q8IWQ3	9024	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q8IY84	167359	Kd	660	1	ChEMBL	22037378
DB07159	50249542	Q8N5S9	84254	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q8N752	122011	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q8NE63	147746	Kd	2800	1	ChEMBL	22037378
DB07159	50249542	Q8NEV4	53904	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q8NFD2	255239	Kd	330	1	ChEMBL	22037378
DB07159	50249542	Q8NI60	56997	Kd	1100	1	ChEMBL	22037378
DB07159	50249542	Q8TBX8	79837	Kd	120	1	ChEMBL	22037378
DB07159	50249542	Q8TD08	225689	Kd	640	1	ChEMBL	22037378
DB07159	50249542	Q8TD19	91754	Kd	16	1	ChEMBL	22037378
DB07159	50249542	Q8TDR2	140901	Kd	1400	1	ChEMBL	22037378
DB07159	50249542	Q8TDX7	140609	Kd	11	1	ChEMBL	22037378
DB07159	50249542	Q8WTQ7	131890	Kd	2000	1	ChEMBL	22037378
DB07159	50249542	Q8WU08	202374	Kd	2300	1	ChEMBL	22037378
DB07159	50249542	Q92630	8445	Kd	470	1	ChEMBL	22037378
DB07159	50249542	Q92772	8999	Kd	5900	1	ChEMBL	22037378
DB07159	50249542	Q92918	11184	Kd	1400	1	ChEMBL	22037378
DB07159	50249542	Q96BR1	23678	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q96BR1	100533105	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q96D53	79934	Kd	64	1	ChEMBL	22037378
DB07159	50249542	Q96L34	57787	Kd	89	1	ChEMBL	22037378
DB07159	50249542	Q96NX5	57172	Kd	460	1	ChEMBL	22037378
DB07159	50249542	Q96Q40	65061	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q96SB4	6732	Kd	590	1	ChEMBL	22037378
DB07159	50249542	Q99640	9088	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q99683	4217	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q99755	8394	Kd	1900	1	ChEMBL	22037378
DB07159	50249542	Q99759	4215	Kd	150	1	ChEMBL	22037378
DB07159	50249542	Q9BQI3	27102	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q9BRS2	83732	Kd	340	1	ChEMBL	22037378
DB07159	50249542	Q9BUB5	8569	Kd	230	1	ChEMBL	22037378
DB07159	50249542	Q9BVS4	55781	Kd	3400	1	ChEMBL	22037378
DB07159	50249542	Q9BWU1	23097	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q9BX84	140803	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q9BXA7	83942	Kd	1000	1	ChEMBL	22037378
DB07159	50249542	Q9BYT3	65975	Kd	970	1	ChEMBL	22037378
DB07159	50249542	Q9C098	85443	Kd	600	1	ChEMBL	22037378
DB07159	50249542	Q9H093	81788	Kd	65	1	ChEMBL	22037378
DB07159	50249542	Q9H0K1	23235	Kd	78	1	ChEMBL	22037378
DB07159	50249542	Q9H1R3	85366	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q9H2G2	9748	Kd	33	1	ChEMBL	22037378
DB07159	50249542	Q9H2K8	51347	Kd	4600	1	ChEMBL	22037378
DB07159	50249542	Q9H2X6	28996	Kd	4800	1	ChEMBL	22037378
DB07159	50249542	Q9H3Y6	6725	Kd	610	1	ChEMBL	22037378
DB07159	50249542	Q9H422	10114	Kd	3200	1	ChEMBL	22037378
DB07159	50249542	Q9H4B4	1263	Kd	5.1	1	ChEMBL	22037378
DB07159	50249542	Q9HAZ1	57396	Kd	360	1	ChEMBL	22037378
DB07159	50249542	Q9HBH9	2872	Kd	130	1	ChEMBL	22037378
DB07159	50249542	Q9HC98	10783	Kd	6.3	1	ChEMBL	22037378
DB07159	50249542	Q9HCP0	53944	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q9NQU5	56924	Kd	310	1	ChEMBL	22037378
DB07159	50249542	Q9NRH2	54861	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q9NRM7	26524	Kd	4000	1	ChEMBL	22037378
DB07159	50249542	Q9NRP7	27148	Kd	230	1	ChEMBL	22037378
DB07159	50249542	Q9NSY1	55589	Kd	1900	1	ChEMBL	22037378
DB07159	50249542	Q9NWZ3	51135	Kd	140	1	ChEMBL	22037378
DB07159	50249542	Q9NY57	55351	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q9NYY3	10769	Kd	34	1	ChEMBL	22037378
DB07159	50249542	Q9P0L2	4139	Kd	270	1	ChEMBL	22037378
DB07159	50249542	Q9P1W9	11040	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q9P286	57144	Kd	69	1	ChEMBL	22037378
DB07159	50249542	Q9P289	51765	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q9UBE8	51701	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q9UBF8	5298	Kd	930	1	ChEMBL	22037378
DB07159	50249542	Q9UEW8	27347	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q9UF33	285220	Kd	120	1	ChEMBL	22037378
DB07159	50249542	Q9UHD2	29110	Kd	23	1	ChEMBL	22037378
DB07159	50249542	Q9UIK4	23604	Kd	62	1	ChEMBL	22037378
DB07159	50249542	Q9UK32	27330	Kd	10001	2	ChEMBL	22037378
DB07159	50249542	Q9UKE5	23043	Kd	1300	1	ChEMBL	22037378
DB07159	50249542	Q9UKI8	9874	Kd	490	1	ChEMBL	22037378
DB07159	50249542	Q9UL54	9344	Kd	640	1	ChEMBL	22037378
DB07159	50249542	Q9UM73	238	Kd	240	1	ChEMBL	22037378
DB07159	50249542	Q9UPZ9	22858	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q9UQB9	6795	Kd	41	1	ChEMBL	22037378
DB07159	50249542	Q9Y243	10000	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q9Y2H1	23012	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q9Y2H9	22983	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q9Y2K2	23387	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q9Y2U5	10746	Kd	94	1	ChEMBL	22037378
DB07159	50249542	Q9Y463	9149	Kd	10001	1	ChEMBL	22037378
DB07159	50249542	Q9Y4K4	11183	Kd	10001	1	ChEMBL	22037378
